Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Home Floor Cleaner - Neem,BB Home,500 ml,Rs 44.50,"['BB home floor cleaner is the ideal companion for home floor cleaning needs. It has key ingredients which ensure 99.99% germ protection and removes tough stains, leaving your rooms with a pleasant odour.Now have a germ-free home with this amazing formula.']"
Dranex Drain Cleaner,Kiwi,50 g Pouch,Rs 25,['Cleans blocked drainpipes\nMelts kitchen grease and hair']
Sandal Agarbatti Sticks,Mangaldeep,84 pcs,Rs 50,['The finest Sandal Agarbattis from Mangaldeep brand for your daily puja. Its delightful fragrance makes every prayer a special experience. It dispels your worries and helps you have an undisturbed conversation with God. Be one with God. With Mangaldeep Agarbattis.\nThese are premium quality agarbattis.']
Out Ultra Power+ Fan,All Out,45 ml (6 Refills Pack),Rs 388,"['All Out Ultra Power + Liquid Electric Fan Refill kills mosquitoes, including those that may carry Dengue. It can be used with All Out Ultra Power+ Slider or Fan Machine. Together, they provide convenient mosquito protection that can be controlled between low to high mode, depending on the intensity of mosquitoes. Once plugged in, it does not need to be replaced daily. See the label for detailed precautions and usage directions.']"
brite Kitchen Gloves Large,Scotch brite,1 pc,Rs 99,"['With Scotch-Brite Kitchen Gloves, there is no need to worry about your hands while doing your household chores. Scotch-Brite Kitchen Gloves protects your hands while cleaning utensils, cooking and wiping. Unlike other gloves, it is inner cotton lining  keeps your hand dry by absorbing perspiration.  Its lemon fragrance gives you a spark of freshness too.']"
  Camphor,Sln  ,100 pcs,Rs 50,"['SLN Camphor are burned, it makes a nice aroma or smell inside houses. It consists of 100 camphors are used for pooja utilize. They are used due to its smell and for spiritual ceremonies.']"
Multi-Purpose Disinfectant Spray - Spring Blossom,Dettol,170 g,Rs 159,"['DETTOL Disinfectant Spray provides protection to you and your family against illness-causing germs, bacteria and viruses. This alcohol (denatured) surface disinfectant spray sanitizes your home and eliminates odour causing bacteria. It helps in killing cold and flu viruses, including H1N1 virus.\xa0Dettol Disinfectant Spray can be used in the toilet area, dustbin, kitchen sink, shower bases, taps, sofas, curtains, carpets, car seats etc., leaving everything clean and fresh. It safely kills germs on everyday items and leaves behind a pleasant pine fragrance. This multipurpose disinfectant cleaner for home is recommended by the Indian Medical Association.']"
Sadhvi Agarbatti Sticks,Mangaldeep,100 pcs,Rs 35,['Mangaldeep Sadhvi Traditional fragrance with natural ingredients for your daily puja. Create traditional atmosphere of puja with fragrances made from auspicious ingredients which are part of puja samagri. Start your day with Mangaldeep Puja Agarbattis.\nThese are premium quality agarbattis.']
Bhakti Lamp Wicks - Cotton Long Batti,Om Bhakti,100 pcs,Rs 25,"['Om Bhakti Cotton Long Batti for Aarati are made from high fibrous cotton for longer Diya lighting. The daily worship starts with the lighting of the lamp. All auspicious functions, religious as well as social, start with the lighting of the lamp.']"
Home Aluminium Foils - 10.5 Microns,BB Home,21 mtr Mono-Carton,Rs 148,['Food grade aluminium foil. It is odourless and longer in length. It has a uniform thickness to retain freshness.1 in every 3 homes uses an aluminium foil to wrap and cook food. Aluminium foils have become commonplace in our lives. These foils are of high quality and will keep food fresh for a long time.']
 Detergent Washing Powder - Matic Front Load,Ariel ,2 kg,Rs 523.25,"['New & Improved Ariel Matic gives you tough stain removal in just 1 wash. Especially designed to be used in front loading machines, Ariel Matic Front Load offers brilliant stain removal for full loads. It also provides deep down cleaning and long-lasting freshness. Formulated specifically for fully automatic washing machines, it generates the right amount of foam in the machine to deliver superior cleaning inside the machine itself, without damaging the machine due to excess foam. It requires just 1 scoop for normal loads, and 1.5 scoops for heavy loads, providing performance along with value. Ariel Matics cutting edge technology provides impeccable cleaning for all your clothes, and removes tough stains like juice, chocolate, tomato and butter/ghee.']"
Combo Lizol Surface Cleaner-Floral 2 L + Harpic Power Plus Toilet Cleaner-Original 1 L,bb Combo,Combo (2 Items),Rs 542,"['Lizol is Indias No.1 Household Cleaning Brand which is highly recommended by the Indian Medical Association. Lizol guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your room smelling fragrant with a wide variety of mesmerising aromas.| Removes 100 types of Stains & Germs.| Use directly or diluted for regular use. Suitable for cleaning all kinds of surfaces.| Leaves a Pleasant Fragrance.| Available Variants: Pine, Floral, Citrus, Jasmine, Lavender, Sandal and Neem Available Sizes: 200ml, 500ml, 975ml and 2LHarpic is Indias No.1 Toilet Cleaning Brand which is highly recommended by the Indian Medical Association. Harpic guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your toilets and bathrooms smelling fragrant with a wide variety of mesmerising aromas.| Removes 10 times more yellowish and tough stains| Strategically bent bottleneck shape helps pour the liquid into deep corners under the toilet rim.| Thick liquid which clings and cleans from rim to U-bend.| Available in three scents: Original, Orange and Rose. Available Sizes: 200ml, 500ml, 750 ml and 1L']"
Combo Harpic Toilet Cleaner Original Power Plus 1L +Dettol Hand Wash Liquid Pump 200ml,bb Combo,Combo 2 Items,Rs 279,"[""Harpic is Indias No.1 Toilet Cleaning Brand which is highly recommended by the Indian Medical Association. Harpic guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your toilets and bathrooms smelling fragrant with a wide variety of mesmerising aromas.Removes 10 times more yellowish and tough stainsStrategically bent bottleneck shape helps pour the liquid into deep corners under the toilet rim.A thick liquid which clings and cleans from rim to U-bend.Available in three scents: Original, Orange and Rose. Available Sizes: 200ml, 500ml, 750 ml and 1LDettol is one of the world's most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their liquid handwash protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitizing formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Use Dettol Liquid Handwash to protect transference of germs from your hands.Dermatologically tested. Provides 10 times better protection vs ordinary handwash soaps.With original Dettol protection, helps keep hands hygienically clean and refreshed.Recommended by the Indian Medical Association.""]"
Combo Harpic Toilet Cleaner Original Power Plus 1L +Dettol Hand Wash Liquid Pump 200ml,bb Combo,Combo 2 Items,Rs 279,"[""Harpic is Indias No.1 Toilet Cleaning Brand which is highly recommended by the Indian Medical Association. Harpic guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your toilets and bathrooms smelling fragrant with a wide variety of mesmerising aromas.Removes 10 times more yellowish and tough stainsStrategically bent bottleneck shape helps pour the liquid into deep corners under the toilet rim.A thick liquid which clings and cleans from rim to U-bend.Available in three scents: Original, Orange and Rose. Available Sizes: 200ml, 500ml, 750 ml and 1LDettol is one of the world's most trusted antiseptic protection brand which gives you 99.99% protection against disease-causing bacteria, germs and viruses. Their liquid handwash protects you from 100 illness-causing germs. This multi-purpose liquid is ideal for personal and home hygiene. It provides expert protection against harmful bacteria with a unique sanitizing formula and takes care of you and your family from harmful germs. It is also known to be safe for use on skin.Use Dettol Liquid Handwash to protect transference of germs from your hands.Dermatologically tested. Provides 10 times better protection vs ordinary handwash soaps.With original Dettol protection, helps keep hands hygienically clean and refreshed.Recommended by the Indian Medical Association.""]"
Combo Lizol Surface Cleaner- Citrus 500ml+Harpic Bathroom Cleaning Liquid- Lemon 500ml,bb Combo,Combo 2 Items,Rs 184,"['Lizol is Indias No.1 Household Cleaning Brand which is highly recommended by the Indian Medical Association. Lizol guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your room smelling fragrant with a wide variety of mesmerising aromas.Removes 100 types of Stains & Germs.\xa0Use directly or diluted for regular use.\xa0Suitable for cleaning all kinds of surfaces.Leaves a Pleasant Fragrance.Available Variants: Pine, Floral, Citrus, Jasmine, Lavender, Sandal and Neem in sizes: 200ml, 500ml, 975ml and 2L.Harpic is Indias No.1 Toilet Cleaning Brand which is highly recommended by the Indian Medical Association. Harpic guarantees to kill 99.99% of disease-causing bacteria as well as germs and viruses while leaving your toilets and bathrooms smelling fragrant with a wide variety of mesmerising aromas.Effective on tiles, floor, basin and most bathroom surfaces.Thick liquid formula with powerful cleaning agents.Removes tough stains and leaves a pleasant fresh fragrance.Available in variants: Lemon, Floral Available Sizes: 500ml and 1L.']"
