Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Popular Rice - Ponni,bb Popular,Boiled,Rs 539,"['Raw Rice Is Grown Without The Usage Of Any Chemical Pesticides And Hence Has Great Taste And Aroma. It Has An Excellent Source Of Protein And High In The Nutrients. It Is Finely Processed To Remove Foreign Grains, Husk, Dust Particles And Other Impurities. It Is Free From All Artificial Colors And Harmful Adulterants. It Is A Delicious Taste And Has Fine Texture.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Royal Basmati Rice - Super Premium,bb Royal,1 kg,Rs 119,"['Sourced from the rice-bowl-states of Punjab, Haryana and Uttarakhand, it is processed in GMP plants using Swiss technology to ensure superior quality and nutrition value. The bb Royal Super Premium basmati rice leaves a lasting impression because of its aroma, flavour and fluffy texture.']"
Pooja Oil - Pancha Thyla,Anandam,900 g,Rs 123.50,"['This oil is a unique blend of 5 oils such as Sesame Oil, which mitigates evil, Coconut Oil helps in concentration and peace of mind, Mohua for Illupai - prosperity and Rice Bran Oil, which is the simplest offering to Goddess Annalakshmi. Use this oil in your prayer and pray for the harmonious health of your kith and kins. Also, it is easy to use.']"
 Rice Bran Oil,Sunpure ,1Ltr,Rs 114,"['Rice bran oil is extracted from the brown husk, the outer layer of the rice grain is called bran. It has a mild flavour and is neutral in taste. It is notable for its high smoke point and its mild flavor, making it suitable for high-temperature cooking methods such as stir frying and deep frying.']"
Masala - Rasam Powder,MTR,200 g Pouch,Rs 80,"['Rasam is a traditional soup that is made and enjoyed in homes across South India. This soup uses a concoction of various spices and red chillies to create a heartening, spicy and light dish. The MTR range of powders, spices and masalas have been known to pack a high-quality punch. The Rasam Powder is one that can be used to make Rasam at the drop of a hat!']"
Masala - Sambar Powder,MTR,100 g Pouch,Rs 50,"[""Sit back and savour the traditional taste of home-made sambar. All with MTR Foods signature recipe made the authentic South Indian way!Established in 1924, MTR is the contemporary way to authentic tasting food, Our products are backed by culinary expertise honed, over 8 decades of serving wholesome, tasty and high-quality vegetarian food. Using authentic Indian recipes, the purest and best quality natural ingredients and traditional methods of preparation. We bring you a range of products of unmatched flavour and taste, to delight your family at every meal and every occasion. MTR is your special friend in the kitchen, that helps you bring extra joy to your family's everyday celebration with a variety of deliciously tempting food, So make every family occasion a special one, with MTR.""]"
Powder - Haldi,Mdh,100 g Poly Pack,Rs 28,"['MDH is renowned the world over for its high quality condiments and spice mixes that are a treat to use in Indian cooking. Haldi is one of the main ingredients that is used in pretty much any Indian dish. With this fragrant turmeric or haldi powder from MDH, you can now get yourself a weapon of choice for a range of Indian dishes.']"
Tattva Organic Kala Chana,Organic Tattva,500 g Pouch,Rs 76.50,"['Kala Chana or black Gram is well-known for its high iron content which makes it a favorable food for menstruating, lactating or pregnant women and growing children. So we make sure our produce is grown in conditions that keep high quantities of iron and completely no addition colors.']"
Powder - Cumin,MTR,50 g Pouch,Rs 28,"[""Cumin is the dried seed of the herb Cumin that belongs to parsley family. MTR presents you one of the good qualities Cumin seeds. It is good for to use in some of significant dishes, infect without that those dishes doesn't bring enough taste. It contains got natural taste too. Grab the finest quality Cumin seeds by MTR.""]"
Popular Cloves/Laung,bb Popular,20 g,Rs 29,"['Cloves are the dried flower bud of the evergreen tree, Eugenia Aromatica. Cloves are an incredibly common type of spices that are broadly used for cooking and other purposes. It is also highly used in Cigarettes to add taste. Cloves are used to create oil, as an antiseptic and even for other medicinal purposes. They are also famous for their health benefits and have been usually used as a component in preparing remedies for several diseases.']"
50% Less Calories Sugar,Sugarlite,500 g Pouch,Rs 69.30,"['Sugarlite is a blend of sugar and 100% natural stevia. It’s a smart sugar which provides 100% sweetness of sugar, with 50% less calories. Also it’s a healthier alternative compared to normal sugar. Sugarlite can be used across all food preparations, where sugar is used. ½ spoon of Sugarlite provides sweetness equal to 1 spoon of normal sugar.']"
Powder - Hing,MTR,25 g,Rs 40,"['Asafoetida powder is used commonly in indian cooking for flavoring. It is added in minute quantities as a powder, or when dissolved in water. It is a very strong onion-garlic aroma and is used in small quantities to indian dishes.']"
Recipe Tamarind Paste,Mother's Recipe,200 g,Rs 41.40,['Tamaring Paste Freefrom Class II Preservatives']
Refined Oil - Groundnut,Safal,1 L Pouch,Rs 180,"['Safal Refined Groundnut Oil also includes normal antioxidants like tocopherol and tocotrionols as well as sterols, which are of dietary importance. It is produced from preferred farm fresh groundnuts in a very hygienic condition with no loss of any common vitamins, original in nature having more shelf life with no any fake preservatives.']"
Royal Whole Fried Gram,bb Royal,500 g Pouch,Rs 84,"['Fried Gram is consumed in the form of entire dried seeds and in the form of dhal, made by splitting the seeds in a mill and separating the husk  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']"
Sri Tattva Cows Ghee,Sri Sri Tattva,500 ml,Rs 295,"['Sri Sri TattvaÂ\xa0Cows Pure Ghee is rich in savour and texture, this Cows Pure Ghee is made using cows pure milk in the most hygienic and safe conditions to ensure its quality and purity. It has been used for good health and healing since millenia with its rich nutrient content and innumerous benefits. it is a stable fat for cooking as it has a very high smoke point. Ghee has stable saturated bonds and so is a lot less likely to form harmful free radicals when cooking. The short chain fatty acids in Ghee are also metabolized very readily by the body.']"
Nature Organic Daliya - Broken Wheat,Pro Nature,500 g Pouch,Rs 60,"['Much like our traditions, our farmlands are also full of traditionally nutritious food that has been used for generations now. Pro Nature has a line up of organic products that bring these kinds of food to your table. It organic products include Organic Daliya, which is a well known breakfast cereal in this part of the world.']"
Dry Mango/ Amchur Powder,Catch,100 g Carton,Rs 61.60,"['Catch Dry Mango Powder is the savoury and tasty Mango powder which helps to increase the taste of your dishes. Popularly known as Amchur Powder, it is wonderful for gentle sourness and taste to the dishes.']"
Chilli Powder - Stemless,MTR,200 g Pouch,Rs 60,"[""Established in 1924, MTR is the contemporary way to authentic tasting food, Our products are backed by culinary expertise honed, over 8 decades of serving wholesome, tasty and high quality vegetarian food, Using authentic Indian recipes, the purest and best quality natural ingredients and traditional methods of preparation, We brings you a range of products of unmatched flavour and taste, to delight your family at every meal and every occasion, MTR Daily Favourites is your dependable partner in the Kitchen that helps you make your family's everyday meals tasty and wholesome, So bring home the confidence of great tasting food everyday with MTR..""]"
Royal Dry Chilli - Cherry/Gundu,bb Royal,With Stem,Rs 77,"['Gundu Chilli is the most popular in South Indian dishes. They are also utilized in synthetic food colours for their individual red colour. It is a great blend of colour and pungency. Chilies are wealthy in vitamins such as vitamins A, B, E and C especially vitamin C. Minerals such as manganese, potassium, copper and thiamin are also there.']"
Red Chilli/ Lal Mirch Powder,Catch,200 g Pouch,Rs 58.08,"['Catch Red Chilli Powder comes with rich colour and flavour that enhances the taste of food. Made from dried red chillies, this powder can be used in various cuisines. It adds pungent and irresistible taste to the food.']"
Royal Bajra Flour,bb Royal,500 g Pouch,Rs 40,"['Bajra flour is made from the small round grains of black millet, also called bajra. When the bajra is ripe and ready to be harvested, the plants are cut and tied in bundles and allowed to dry. The bundles are threshed to separate the grains. The grains are dried and then processed into flour. When ground, the flour is greyish in colour and has a slightly nutty flavour. Since it is a heat-producing ingredient, it is commonly used in winters.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Oil - Mantra GroundNut,Idhayam,1 L Pouch,Rs 180.50,"['Idhayam Oil - Mantra GroundNut is necessary in retaining flavor, nutrients and aroma. It is also one of the healthiest cooking oils available, decrease bad cholesterol levels in the blood.']"
